,user_id,REGION,TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,DATA_VOLUME,ON_NET,ORANGE,TIGO,ZONE1,ZONE2,MRG,REGULARITY,TOP_PACK,FREQ_TOP_PACK,CHURN
1679677,c79e2f08123dade08879f9ff72d8ea7f7574ae3d,,K > 24 month,,,,,,,,,,,,NO,4,,,0
1751608,d02ea305123c8c5cb6fa5d61e73ee18745c35f65,,K > 24 month,,,,,,,,,,,,NO,2,,,0
85832,0a42d42f9f5740ac2229c555d7e9fbecf2dd08ba,ZIGUINCHOR,K > 24 month,1000.0,2.0,1001.0,334.0,4.0,0.0,1.0,29.0,0.0,,,NO,34,All-net 500F=2000F;5d,1.0,0
1550029,b82e892d58bd791c24aa4e592b78a6a876441bb7,DAKAR,K > 24 month,26100.0,35.0,28447.0,9482.0,47.0,8585.0,56.0,8.0,,,55.0,NO,43,"Data:490F=1GB,7d",7.0,0
1779658,d380507291f24b9ba9b95aff0df089217286ef5d,,K > 24 month,,,,,,1252.0,46.0,,,,,NO,18,,,1
1834622,da05d98daada5861dfa88d9eeb31818137d0407b,THIES,K > 24 month,,,,,,17.0,,,,,,NO,26,,,0
1021748,798042c60f18abee23e1c9b87fbb49cbda7748f5,,K > 24 month,500.0,1.0,500.0,167.0,1.0,0.0,8.0,19.0,,,,NO,12,All-net 500F=2000F;5d,1.0,0
1500182,b24a602155ab9250b56d8c210e27009de28943be,LOUGA,K > 24 month,6600.0,19.0,5920.0,1973.0,25.0,,133.0,63.0,5.0,,,NO,44,On-net 300F=1800F;3d,5.0,0
1315337,9c5ea3a402061a9936a65750d29a8c6c6db1944d,SAINT-LOUIS,K > 24 month,27800.0,46.0,28301.0,9434.0,48.0,4018.0,5816.0,62.0,246.0,,,NO,62,On-net 500F_FNF;3d,26.0,0
620180,49b5bc304790bda9f960ac9ba9a6d9cdca03c3d5,DAKAR,K > 24 month,25000.0,26.0,26000.0,8667.0,27.0,0.0,1979.0,4.0,0.0,,,NO,57,On-net 1000F=10MilF;10d,25.0,0
226065,1aee29c97ecbeae62649f75fa8e9911e662f5874,,K > 24 month,1000.0,2.0,1098.0,366.0,3.0,,3.0,21.0,,2.0,,NO,5,All-net 500F=2000F;5d,2.0,1
1006373,77ae449fd0210f865cccb8df18973f85b070831a,FATICK,K > 24 month,2750.0,6.0,2549.0,850.0,6.0,,40.0,37.0,5.0,,,NO,46,MIXT:500F= 2500F on net _2500F off net;2d,3.0,0
505179,3c0dbe68149f84e526531add9ded4733006cac33,KAOLACK,K > 24 month,1200.0,3.0,1200.0,400.0,3.0,,58.0,34.0,1.0,,,NO,42,All-net 500F=2000F;5d,2.0,0
255383,1e6d673606a189529fb3daa82e91bb9e054f43aa,,K > 24 month,,,,,,,,,,,,NO,1,,,1
1139613,87908c46d3793f4055147f09cb188a545ddc4ee2,,K > 24 month,,,,,,,,,,,,NO,3,,,1
575485,4461edad055724109cf3b17c54cb17302c0c791a,,K > 24 month,7200.0,35.0,6902.0,2301.0,35.0,1902.0,700.0,121.0,22.0,,,NO,52,Mixt 250F=Unlimited_call24H,16.0,0
179312,155e96bf98bfaa5333048a8683460368bc89a796,SAINT-LOUIS,K > 24 month,3200.0,13.0,3107.0,1036.0,16.0,,17.0,26.0,0.0,,2.0,NO,35,All-net 500F=2000F;5d,2.0,0
291777,22c3830b5bf9a9db72d4b44c78bdddf9aaa9e4a9,THIES,K > 24 month,300.0,2.0,300.0,100.0,2.0,,12.0,0.0,2.0,,,NO,30,,,0
59097,071aa5e34ba69c703a72c6e660d4ccb3cc6e0c22,DAKAR,K > 24 month,15750.0,31.0,16443.0,5481.0,60.0,583.0,24281.0,324.0,4.0,,,NO,61,On net 200F=Unlimited _call24H,55.0,0
313472,2555928af074bedaaa6d1ad7f28af6937a1c888c,THIES,K > 24 month,8350.0,30.0,8345.0,2782.0,34.0,15317.0,8414.0,210.0,6.0,,,NO,41,Mixt 250F=Unlimited_call24H,25.0,0
2049133,f38675cc7711ba42ae70d0f1e66fa53c84d0e78e,DAKAR,K > 24 month,2000.0,4.0,1998.0,666.0,6.0,0.0,4.0,56.0,2.0,,,NO,49,All-net 500F =2000F_AllNet_Unlimited,3.0,0
1535592,b676b951d0fe3ee6f6f33498b92f994a3b8b04e4,KOLDA,K > 24 month,,,,,,,,,,,,NO,6,,,0
1202791,8f08dace79e011bc5364ca75cc6538c6560c6439,DAKAR,K > 24 month,,,2.0,1.0,1.0,907.0,9.0,,,,,NO,60,,,0
1819696,d83f6f322e09569b64d6b59f344b8f8749829431,,K > 24 month,,,,,,,,,,,,NO,2,,,1
883034,6907da317512cd87dc4effe92167331ae2eb19fc,,K > 24 month,,,,,,,,,,,,NO,1,,,1
1382571,a45cc1894f0d43356f962f45d813aad9f9ad6ee1,KOLDA,K > 24 month,1600.0,4.0,1601.0,534.0,5.0,,103.0,,,,,NO,46,"On-net 500=4000,10d",2.0,0
222346,1a7d717872e10773240ec2db4396fb97eb97c05d,KOLDA,K > 24 month,3100.0,6.0,3101.0,1034.0,7.0,0.0,40.0,83.0,0.0,,,NO,25,All-net 500F=2000F;5d,5.0,0
598880,47293924b8c16ece9ac3c9264571d691dc6484d4,THIES,K > 24 month,2200.0,5.0,2199.0,733.0,6.0,63.0,35.0,2.0,34.0,,,NO,41,MIXT:500F= 2500F on net _2500F off net;2d,3.0,0
1209332,8fd51ff44924786d327bade25c140f3c0780ed2c,DAKAR,K > 24 month,42350.0,67.0,43369.0,14456.0,60.0,298.0,1384.0,3263.0,75.0,,1.0,NO,51,Jokko_Daily,80.0,0
1608526,bf26a64d6ef925d042dfc01adf8f57031daaa1e5,MATAM,K > 24 month,6100.0,17.0,6300.0,2100.0,22.0,,785.0,55.0,2.0,,,NO,60,On net 200F=Unlimited _call24H,13.0,0
1167592,8ae3da754e84f57c13ebbe7c94e0745b7809e725,KOLDA,K > 24 month,3800.0,10.0,4300.0,1433.0,11.0,0.0,2326.0,27.0,,,,NO,51,On-net 500F_FNF;3d,7.0,0
1333605,9e8b0a554e21ebb1d611e1debe8ebe854b5f7e4a,DAKAR,K > 24 month,4250.0,13.0,4235.0,1412.0,13.0,274.0,525.0,68.0,,,,NO,62,Mixt 250F=Unlimited_call24H,9.0,0
27518,034d1a45026717e99d5d81dc96d706b5f8e7d6b2,DAKAR,K > 24 month,100.0,1.0,100.0,33.0,4.0,,,1.0,,,,NO,6,,,0
1369285,a2c9b2abc932b032329d10104d4571520f5c599f,,K > 24 month,,,,,,,,,,,,NO,1,,,1
1828153,d93eea849084bfe1abf98ba0c33137c9148258f6,THIES,K > 24 month,400.0,2.0,399.0,133.0,3.0,,3.0,,,,,NO,56,,,0
1183514,8cc1f1172ca2bc89df8c8fcff6ee9f518111edff,,K > 24 month,,,,,,,7.0,,,,,NO,12,,,0
1853719,dc4ffc84e31ccb6fdb77d0b833454c6810ff2265,DAKAR,K > 24 month,6550.0,15.0,7083.0,2361.0,26.0,11401.0,16.0,52.0,0.0,,,NO,56,"Data:490F=1GB,7d",7.0,0
999568,76e127291f7b21b9e18d269f372f9d88b2b469fb,SAINT-LOUIS,K > 24 month,32300.0,53.0,33723.0,11241.0,70.0,81332.0,1794.0,85.0,0.0,,,NO,62,On net 200F=Unlimited _call24H,39.0,0
1181983,8c940cf000cb43317b5a73b00a1b1ca6dc39866d,DAKAR,K > 24 month,24700.0,48.0,25199.0,8400.0,49.0,1.0,22.0,566.0,99.0,3.0,,NO,62,All-net 500F=2000F;5d,34.0,0
1642222,c322f43236792c177ef3fbc26d6266225d223103,DAKAR,K > 24 month,7400.0,14.0,8498.0,2833.0,17.0,0.0,176.0,217.0,18.0,,,NO,53,All-net 600F= 3000F ;5d,8.0,0
566180,4349e5cd71618c642c720778dedb983fea99fc34,DAKAR,K > 24 month,8200.0,18.0,8154.0,2718.0,21.0,,90.0,202.0,13.0,,,NO,47,All-net 500F=2000F;5d,6.0,0
1505259,b2e3f5c5bb69d5e7414ca1214ba579b32a5f9b3c,,K > 24 month,,,,,,,,,,,,NO,27,,,0
1604757,beb6699d1badb81c72969bdd960f5b17cae3e588,DAKAR,K > 24 month,7100.0,23.0,7299.0,2433.0,31.0,4728.0,7.0,3.0,,,13.0,NO,49,"Data: 100 F=40MB,24H",22.0,0
1807539,d6cfcdf40d446ff4a2e71d5c8d461f8e4c0250c9,,K > 24 month,7500.0,14.0,7506.0,2502.0,22.0,13588.0,8.0,13.0,1.0,,,NO,62,"Data:490F=1GB,7d",12.0,0
1976714,eaf08cc2fcc2d022b561d4f556d957080699081f,THIES,K > 24 month,5000.0,10.0,5000.0,1667.0,11.0,26.0,13.0,178.0,13.0,,,NO,43,All-net 500F =2000F_AllNet_Unlimited,9.0,0
414323,314527683626b323821a611a0307ae12c5b81863,,K > 24 month,,,,,,,,,,,,NO,1,,,1
191718,16dc68c7b3630201fb62e237818bd5ed4211edde,DAKAR,K > 24 month,4500.0,3.0,4479.0,1493.0,5.0,12790.0,198.0,84.0,5.0,0.0,,NO,52,"Data:490F=1GB,7d",3.0,0
1504323,b2c77ee11cc60ef26f3ed4aebe407c2657f95f78,FATICK,K > 24 month,1500.0,3.0,1500.0,500.0,3.0,0.0,1.0,38.0,1.0,,,NO,7,All-net 500F=2000F;5d,3.0,0
881790,68e11bf110e0e71910a874d9444d530554199706,DAKAR,K > 24 month,1000.0,7.0,967.0,322.0,8.0,0.0,4.0,8.0,0.0,,,NO,26,,,0
376393,2cc1a4e8d092642dbc08698ef8de42c3403aacee,ZIGUINCHOR,K > 24 month,5500.0,6.0,5469.0,1823.0,12.0,,67.0,125.0,6.0,0.0,,NO,58,All-net 500F =2000F_AllNet_Unlimited,10.0,0
599214,4733a31cb27c07fe760aaa969626276f84e1d776,,K > 24 month,400.0,2.0,399.0,133.0,3.0,105.0,,1.0,1.0,,,NO,13,"Data: 100 F=40MB,24H",1.0,0
727867,5681d9aeb07bb670bfff1e2f627bf6ba9b740f3d,SAINT-LOUIS,K > 24 month,4000.0,8.0,3980.0,1327.0,13.0,2000.0,0.0,1.0,,,,NO,38,"Data:490F=1GB,7d",6.0,0
199400,17c54e97f9acb3cf9d1abe2dba0df659525eacc9,,K > 24 month,,,4998.0,1666.0,6.0,0.0,,8.0,34.0,,,NO,7,,,0
1807584,d6d15109c67fb6b6c9fa6e0a063971f984ea381e,DAKAR,K > 24 month,5100.0,38.0,5301.0,1767.0,42.0,3882.0,19.0,4.0,,,,NO,42,"Data: 100 F=40MB,24H",36.0,0
737056,579bfd2a586f28a3e15c79c4fbd975c05440bbca,FATICK,K > 24 month,2500.0,4.0,2282.0,761.0,14.0,7.0,,7.0,,,,NO,16,"Data:1000F=5GB,7d",1.0,0
1766058,d1e24c5c98f398cafe7cbe3487b819f5d1918e05,LOUGA,K > 24 month,4900.0,17.0,5190.0,1730.0,20.0,0.0,2024.0,97.0,16.0,3.0,,NO,59,On net 200F=Unlimited _call24H,13.0,0
1727908,cd5383ea3de01241d49cef3f83c12d0169da3026,SAINT-LOUIS,K > 24 month,1000.0,1.0,1000.0,333.0,1.0,1664.0,0.0,0.0,,,,NO,52,"Data:1000F=2GB,30d",1.0,0
1411501,a7d01d8900b2017e09029a5eb2200745fe4edf4e,LOUGA,K > 24 month,5500.0,10.0,6000.0,2000.0,12.0,0.0,139.0,152.0,2.0,,,NO,56,All-net 500F=2000F;5d,11.0,0
1615650,bfff0637a3f4c6f7fb5e237bf136c4fddea06c72,THIES,K > 24 month,1200.0,8.0,1399.0,466.0,13.0,,24.0,4.0,2.0,0.0,,NO,47,On net 200F=Unlimited _call24H,2.0,0
607697,48361166227a907a259df1c90721c597c4d0d2b7,SAINT-LOUIS,K > 24 month,10000.0,19.0,9853.0,3284.0,22.0,,441.0,22.0,,,,NO,57,"On-net 500=4000,10d",15.0,0
1051380,7d0aca6273f9d8b678bc2494843c059466582a49,MATAM,K > 24 month,1500.0,6.0,1599.0,533.0,10.0,72.0,8.0,22.0,1.0,,,NO,38,"Data: 100 F=40MB,24H",2.0,0
515867,3d545a2b5fd53cb464eeb6c8f8e7d441cb3747c3,,K > 24 month,,,,,,,,,,,,NO,5,,,1
186938,1648200cf89f43abc8c0634d43f53b93d91d2d40,DAKAR,K > 24 month,13900.0,29.0,13901.0,4634.0,29.0,2088.0,382.0,403.0,21.0,,,NO,62,Mixt 250F=Unlimited_call24H,8.0,0
98686,0bc712359ec7bd3984a6fd2b774960fc86833584,,K > 24 month,,,,,,,,,,,,NO,10,,,1
2069612,f5f37c88ddad4c5cadce0dca62e682ed3ef2efe6,SAINT-LOUIS,K > 24 month,5000.0,10.0,5000.0,1667.0,10.0,,108.0,67.0,69.0,,,NO,51,All-net 500F=2000F;5d,9.0,0
1200876,8ece5f119cdf888d1b0cab37b47e9b845d39c5b0,,K > 24 month,10000.0,16.0,9400.0,3133.0,17.0,1.0,31.0,259.0,4.0,,,NO,34,All-net 500F=2000F;5d,15.0,0
857404,65f8c87f58aa19702ae9177e1d6ed217f24f6089,,K > 24 month,2700.0,6.0,2694.0,898.0,6.0,,19.0,51.0,,,,NO,3,All-net 500F=2000F;5d,3.0,1
1220388,91219e129ca20022cc4a9eabd81e2c75f525d773,,K > 24 month,,,2.0,1.0,1.0,,,0.0,,,,NO,3,,,1
46005,05867e75e81ac63d7fa72d489ad4051e570c42de,DAKAR,K > 24 month,,,,,,,7.0,,,,,NO,2,,,0
1883044,dfc92821c9efa5637221743a685326a0f4eb2feb,SAINT-LOUIS,K > 24 month,7850.0,49.0,7801.0,2600.0,50.0,2201.0,57.0,124.0,2.0,,0.0,NO,52,"Data: 100 F=40MB,24H",26.0,0
1198334,8e8225326c76543fcf97eef264d0d02caadcf899,MATAM,K > 24 month,3100.0,10.0,3199.0,1066.0,12.0,0.0,21.0,50.0,,1.0,,NO,27,All-net 500F=2000F;5d,3.0,0
398084,2f5491424c1081429969241272cc47659d0e8007,KAFFRINE,K > 24 month,5000.0,9.0,4849.0,1616.0,9.0,,1359.0,39.0,5.0,,,NO,21,On-net 500F_FNF;3d,7.0,0
1434516,aa861d46befe01ed06394641dcd9084bae38351e,DAKAR,K > 24 month,1500.0,5.0,1353.0,451.0,4.0,1522.0,8.0,7.0,1.0,,,NO,49,"Data:700F=1.5GB,7d",1.0,0
154491,126dc8e51f9af1a510ac0e1ebeab15bb5b9de2bb,THIES,K > 24 month,4000.0,8.0,4000.0,1333.0,8.0,,53.0,52.0,27.0,,,NO,58,All-net 500F =2000F_AllNet_Unlimited,8.0,0
76835,0933679d6f3c8903987d9c7d00459b0cec8fed26,DAKAR,K > 24 month,3500.0,7.0,3500.0,1167.0,7.0,,8.0,66.0,,,,NO,24,All-net 500F=2000F;5d,7.0,0
872860,67d031ac21d8f499fae17a4d1f74b2bae3755768,THIES,K > 24 month,7000.0,10.0,7001.0,2334.0,10.0,1.0,479.0,7.0,5.0,,,NO,55,"On-net 500=4000,10d",7.0,0
917216,6d163c7d345f50e3edc60573a3ff788dddcecde0,,K > 24 month,,,,,,0.0,5.0,,,,,NO,6,,,1
1756169,d0b94304aaee2769cbfbacaba38a47a1927a3e5c,,K > 24 month,500.0,1.0,,,,,1.0,,,,,NO,1,,,0
720523,559ebc49bf411f45f5312dde24d118b52f4aa511,,K > 24 month,4000.0,8.0,4000.0,1333.0,7.0,189.0,4.0,118.0,6.0,2.0,,NO,26,All-net 500F =2000F_AllNet_Unlimited,7.0,0
397147,2f3803dd63b91d8af0496c26927c2cfdf5e26c1f,KAOLACK,K > 24 month,,,,,,,8.0,,,,,NO,8,,,0
1824192,d8c716257efce8325f69fb0a13383189db66f2c3,,K > 24 month,,,,,,,,,,,,NO,1,,,1
1427058,a9a5a29d3c14b6d9fe166640df11247f90fae752,THIES,K > 24 month,100.0,1.0,82.0,27.0,1.0,1.0,1.0,,,,,NO,32,,,0
1440601,ab3a9469a36ec544d9508667452e64bab13a270c,THIES,K > 24 month,2000.0,4.0,2000.0,667.0,6.0,2634.0,,0.0,0.0,,,NO,34,"Data:490F=1GB,7d",4.0,0
5990,00b99146dddbecea6492c6f9871cb59d399df462,THIES,K > 24 month,,,,,,8.0,,,,,,NO,55,,,0
1433483,aa66a997d466713d947d3f0445948b5d3ac6dab8,DAKAR,K > 24 month,2300.0,9.0,2301.0,767.0,17.0,6.0,1.0,26.0,,,,NO,41,"Data:200F=Unlimited,24H",1.0,0
25236,0306c1d47f42205afbaac38539c10ea47f11324a,,K > 24 month,500.0,1.0,501.0,167.0,1.0,98.0,,4.0,,,,NO,8,,,0
269206,201319abaf27d731092f1022e05ce68c3cdf9a43,,K > 24 month,3000.0,3.0,2399.0,800.0,7.0,,81.0,147.0,47.0,,,NO,26,All-net 1000=5000;5d,1.0,0
1248534,947102df0de8a31d8c68c94d82b4e43a5a2fcf84,DAKAR,K > 24 month,10500.0,15.0,9970.0,3323.0,19.0,22185.0,1.0,0.0,1.0,,,NO,53,"Data:490F=1GB,7d",15.0,0
1073111,7f9a4fabfd421a34cc7aa65920ec9c2aa5198ff6,THIES,K > 24 month,1500.0,3.0,1500.0,500.0,3.0,0.0,6.0,8.0,3.0,,,NO,35,MIXT:500F= 2500F on net _2500F off net;2d,3.0,0
1283898,98a179cf7e48586fe35c45e24bf0a319d293599c,DAKAR,K > 24 month,12200.0,58.0,12001.0,4000.0,60.0,6295.0,4.0,45.0,1.0,,,NO,58,"Data:200F=Unlimited,24H",35.0,0
1672624,c6c30935c9951f152b0b6cbc08de601eb74045ef,,K > 24 month,,,,,,,,,,,,NO,1,,,1
656193,4dfd6255dd0851c82eaa58ed948696f61557c5eb,SAINT-LOUIS,K > 24 month,,,,,,11.0,,,,,,NO,20,,,0
2077118,f6d7b52a91000ecc5302991fbe8b8b00bdc3f1c1,,K > 24 month,,,7.0,2.0,1.0,,,0.0,,,,NO,18,,,0
1854367,dc63bbd318292dd374c484de2f63d95305c2f510,DIOURBEL,K > 24 month,,,,,,,,,,,,NO,28,,,0
13338,019afd7e95bff281f93792f84b74114ca91b1235,KAOLACK,K > 24 month,100.0,1.0,52.0,17.0,1.0,,,,,,,NO,12,,,0
1367492,a294a07297b45d3243cc3ae0f31b5bf18d5c75ff,SAINT-LOUIS,K > 24 month,500.0,1.0,500.0,167.0,1.0,,,4.0,,,,NO,51,All-net 500F=2000F;5d,1.0,0
1963258,e95596578f42ba33d4f2f9ca2d19f0fe276926eb,,K > 24 month,10250.0,15.0,11249.0,3750.0,19.0,10.0,709.0,20.0,1.0,,,NO,58,MIXT:500F= 2500F on net _2500F off net;2d,9.0,0
1774442,d2dfbe33ea1c5c4ff8460780269b8d9503f2e3e0,,K > 24 month,,,,,,149.0,,,,,,NO,4,,,0
1262402,96150b6c138fcf97f27d246c1bea6478d0b727f0,KAFFRINE,K > 24 month,500.0,1.0,500.0,167.0,1.0,0.0,2.0,21.0,,,,NO,14,MIXT:500F= 2500F on net _2500F off net;2d,1.0,0
1568687,ba68bc38b48ac3522f1626a4ec3e621c5056642e,DAKAR,K > 24 month,,,,,,73.0,7.0,,,,,NO,1,,,0
557614,42429f76c9f9bec40cbb8670600224cbddf65b35,,K > 24 month,600.0,2.0,599.0,200.0,2.0,,37.0,0.0,7.0,0.0,,NO,55,All-net 500F=2000F;5d,1.0,0
957388,71dde5320713a5fc80f8046d97d56577352b3de7,,K > 24 month,500.0,2.0,500.0,167.0,2.0,334.0,9.0,20.0,,0.0,,NO,20,Mixt 250F=Unlimited_call24H,2.0,0
731287,56eb14246cd18f785e07d2b7edc020ba8c3be4cf,DAKAR,K > 24 month,7600.0,17.0,9602.0,3201.0,23.0,2336.0,509.0,181.0,48.0,,,NO,44,MIXT:500F= 2500F on net _2500F off net;2d,14.0,0
1436354,aabc546af7c60436052f47f397127b47e54fc608,KAOLACK,K > 24 month,4100.0,7.0,4099.0,1366.0,10.0,2904.0,304.0,18.0,,,,NO,59,"Data:1000F=2GB,30d",2.0,0
1920743,e4454a412581a36124dd456697dbd0df3b2f3e62,THIES,K > 24 month,4000.0,4.0,4006.0,1335.0,6.0,11236.0,0.0,3.0,19.0,,,NO,60,"Data:1000F=2GB,30d",4.0,0
360528,2ae339ca11afb4d16146921d50b810a9f45f9e1e,,K > 24 month,9600.0,48.0,9601.0,3200.0,52.0,7233.0,8.0,1.0,,,,NO,49,"Data: 100 F=40MB,24H",86.0,0
662948,4ec7b37d7f6d0bfca18a811d142184088dd87d65,,K > 24 month,7000.0,6.0,6438.0,2146.0,4.0,128.0,1.0,4.0,,,22.0,NO,4,,,0
1577468,bb72ee1d2069a07a7e828e8da6794cf7a8234604,SAINT-LOUIS,K > 24 month,27550.0,57.0,27212.0,9071.0,53.0,,270.0,40.0,764.0,,,NO,62,All-net 500F=2000F;5d,45.0,0
1831178,d99b277f09a9038249b7c6fb2086216fb1cfa9b6,SAINT-LOUIS,K > 24 month,1500.0,2.0,1499.0,500.0,2.0,,4.0,26.0,,,,NO,19,All-net 500F=2000F;5d,1.0,0
1966313,e9b0b2c2d0055e48079abc4e7150e4acecba3a7a,FATICK,K > 24 month,6700.0,8.0,5844.0,1948.0,9.0,0.0,544.0,56.0,10.0,,,NO,60,All-net 500F =2000F_AllNet_Unlimited,10.0,0
534610,3f8aa651911bfcf0c2b3f1f62ab84077b8789faf,,K > 24 month,200.0,1.0,200.0,67.0,1.0,,55.0,8.0,,,,NO,11,On net 200F=Unlimited _call24H,1.0,0
673373,50040a2a49894516ac7849ce77af8d12080c7b30,DAKAR,K > 24 month,3000.0,5.0,2999.0,1000.0,9.0,3423.0,,9.0,13.0,,,NO,50,"Data:490F=1GB,7d",4.0,0
1239784,9368c65e03528ee0c71e50b7f70bf7bdc165c3ed,DAKAR,K > 24 month,,,,,,,,,,,,NO,9,,,0
621970,49ecf07bfc51cb3cb53f4f84faeaa7a30bce4c49,THIES,K > 24 month,2700.0,7.0,2684.0,895.0,8.0,5908.0,43.0,,,,0.0,NO,47,"Data: 100 F=40MB,24H",2.0,0
1363992,a228a6d7e99a8f51d4e21ff3d1ca66a0cd5d8a36,DAKAR,K > 24 month,5700.0,7.0,5702.0,1901.0,13.0,8820.0,0.0,5.0,1.0,,,NO,62,"Data:1000F=2GB,30d",5.0,0
642318,4c54ca613b8cb8b2f308f7376f47a92f4b5736aa,DAKAR,K > 24 month,500.0,1.0,500.0,167.0,1.0,,17.0,,,,,NO,16,"On-net 500=4000,10d",1.0,0
535022,3f978f3277066f765271b0beded5eea6e8f09798,THIES,K > 24 month,1100.0,3.0,1123.0,374.0,5.0,,42.0,26.0,10.0,,,NO,17,All-net 500F=2000F;5d,2.0,0
1506483,b3094fc7cf9917dc36c6eccac9b0751558103dd2,LOUGA,K > 24 month,6000.0,6.0,4988.0,1663.0,23.0,,6.0,33.0,2.0,,,NO,28,,,0
710514,546e672710be8eed0719f7564d4c1384d63a1987,,K > 24 month,,,,,,,,,,,,NO,2,,,1
941601,70008b2f9c7c1d95e04e4a4f32e462d126b41952,,K > 24 month,500.0,1.0,500.0,167.0,1.0,,4.0,19.0,,,,NO,5,MIXT:500F= 2500F on net _2500F off net;2d,1.0,0
2148479,ff5367999c1b1ba7db3d26472c2f711a526dd8b3,DAKAR,G 12-15 month,14650.0,30.0,15152.0,5051.0,32.0,104.0,11.0,421.0,9.0,2.0,,NO,57,All-net 500F=2000F;5d,26.0,0
249327,1db74d1e7956e5f896cc6754bb2bda796eecf09c,,K > 24 month,37000.0,7.0,29700.0,9900.0,3.0,305699.0,,,,,,NO,62,WIFI_Family_2MBPS,3.0,0
1768955,d23ae7787baff54b68894d970627878b9b079bf3,DAKAR,K > 24 month,7400.0,13.0,7798.0,2599.0,17.0,1486.0,51.0,503.0,2.0,,,NO,41,Jokko_Daily,10.0,0
1744549,cf53396e6e57a0205a5307e77fb686a20c653b6b,,K > 24 month,,,,,,,,,,,,NO,3,,,0
1415439,a848d55f9e5a8ae8854eae4daa89ef7d994d3231,,G 12-15 month,,,,,,,,,,,,NO,1,,,1
944517,705b6355312b14bb229ef80b157b4e322dd4373b,THIES,K > 24 month,3500.0,6.0,2651.0,884.0,10.0,0.0,189.0,8.0,6.0,,,NO,54,VAS(IVR_Radio_Daily),5.0,0
1560966,b97b71d269ee1cd7a519347d641da5161c0b3dbd,DAKAR,K > 24 month,1000.0,1.0,1001.0,334.0,5.0,25.0,1.0,0.0,,,,NO,3,Mixt 250F=Unlimited_call24H,1.0,0
1488098,b0d9238ccd082ec1b885eb02151f797c0cfde56c,LOUGA,K > 24 month,2000.0,4.0,1999.0,666.0,4.0,,1.0,27.0,17.0,,,NO,6,All-net 500F=2000F;5d,3.0,0
373403,2c681a309bc4c912de13f4cc0a02e4faba408fa9,DAKAR,K > 24 month,,,,,,1.0,,,,,,NO,13,,,0
1529488,b5bdda0193225fd17597bb48898f0f6993fe177b,DAKAR,K > 24 month,1000.0,1.0,1932.0,644.0,4.0,1089.0,,4.0,1.0,,,NO,20,"Data: 200 F=100MB,24H",1.0,0
1881295,df9495ebd552ba18583769a1397b4055d4bb2a41,,K > 24 month,2000.0,2.0,1999.0,666.0,2.0,0.0,1.0,,,,17.0,NO,7,Internat: 1000F_Zone_3;24h		,1.0,1
1874666,decbdf46c8e6e452019758e392892604a2f657b7,,K > 24 month,,,,,,0.0,3.0,,,,,NO,14,,,1
1829195,d95e8a11568ae7f9154e2e283aee112160be74c4,THIES,K > 24 month,3900.0,29.0,4655.0,1552.0,38.0,0.0,115.0,28.0,20.0,,,NO,62,All-net 500F=2000F;5d,2.0,0
539910,402c216db6093309c6565f8b1c448165cc0329f7,DAKAR,K > 24 month,,,,,,,8.0,,,,,NO,10,,,0
764981,5af555bcb80053a488a905d6302956ebad48ec93,TAMBACOUNDA,K > 24 month,450.0,2.0,450.0,150.0,2.0,1.0,40.0,6.0,0.0,1.0,,NO,36,On net 200F=Unlimited _call24H,1.0,0
536945,3fd10e6be4cd9f93154fc7aaf1b3ed669cc5e291,THIES,K > 24 month,5500.0,11.0,5500.0,1833.0,11.0,,0.0,51.0,116.0,,,NO,20,All-net 500F=2000F;5d,11.0,0
1323588,9d5b05e6f5617f8e3c28996a70d16dc6d1a691c0,KAFFRINE,K > 24 month,8500.0,22.0,8499.0,2833.0,24.0,,611.0,468.0,35.0,,,NO,49,Jokko_Daily,12.0,0
1982101,eb965e5611d1e4b499c4ad2c604299a6ccf3b947,KOLDA,K > 24 month,2000.0,10.0,2000.0,667.0,10.0,,843.0,44.0,,,,NO,54,On net 200F=Unlimited _call24H,7.0,0
120540,0e6343ac9780bbe5c3cc4ede49aa6d2007c0e4ee,LOUGA,K > 24 month,4000.0,5.0,3990.0,1330.0,5.0,7911.0,0.0,,0.0,,,NO,60,"Data:1000F=2GB,30d",3.0,0
679912,50cbb396c4e385edce80c0c1b842d2aecf42f6d1,,K > 24 month,,,,,,0.0,32.0,,,,,NO,18,,,1
209288,18efd526e5762f3f9dc62be11f9a6e267a7b1957,KAFFRINE,K > 24 month,2000.0,4.0,2000.0,667.0,4.0,,30.0,39.0,1.0,,,NO,51,All-net 500F =2000F_AllNet_Unlimited,3.0,0
630567,4af509b3e018ff6638978d6fe171a4e76cc32d94,THIES,K > 24 month,3350.0,10.0,3800.0,1267.0,15.0,3257.0,12.0,31.0,9.0,,,NO,60,"Data:490F=1GB,7d",4.0,0
2085231,f7d1a879249e230c33e5e6d9e14e0c71245f3f01,,K > 24 month,500.0,1.0,500.0,167.0,1.0,657.0,8.0,5.0,,,,NO,11,All-net 500F=2000F;5d,1.0,0
1049140,7cc74fd3c4fd78b2485d6108f823f21b41bf6de0,FATICK,K > 24 month,8500.0,12.0,8700.0,2900.0,13.0,3.0,21.0,240.0,44.0,,,NO,53,All-net 500F =2000F_AllNet_Unlimited,10.0,0
